state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Andaman & Nicobar Islands;3;35;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;48.71015939;63.41515774;57.48784825;53.6747392;98.88153498;1.118465021;39.36464354;60.63535646;63.57409303;36.42590697;67.80292563;32.19707437
Andaman & Nicobar Islands;3;35;2022-05-20T00:01:10;2022-05-20T00:01:10;language;48.78638071;73.05353823;58.15189681;61.2990162;98.88153498;1.118465021;40.99960816;59.00039184;68.11066118;31.88933882;61.28969488;38.71030512
Andaman & Nicobar Islands;3;35;2022-05-20T00:01:10;2022-05-20T00:01:10;math;56.043909;63.10924942;53.32152952;49.01370177;74.91507951;25.08492049;40.5920268;59.4079732;67.79032933;32.20967067;72.5351208;27.4648792
Andaman & Nicobar Islands;5;72;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;39.90031266;47.01442844;53.29009673;47.89946334;82.62678701;17.37321299;68.38844928;31.61155072;59.37828145;40.62171855;70.82695075;29.17304925
Andaman & Nicobar Islands;5;72;2022-05-20T00:01:11;2022-05-20T00:01:11;language;42.69891097;52.57858779;61.79501391;54.31089225;81.31282729;18.68717271;60.61038336;39.38961664;46.10067174;53.89932826;60.43737117;39.56262883
Andaman & Nicobar Islands;5;72;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.85055094;40.18764823;44.33917818;39.96346535;100;0;88.54888846;11.45111154;75.89777284;24.10222716;84.78404732;15.21595268
Andaman & Nicobar Islands;8;109;2022-05-20T00:01:11;2022-05-20T00:01:11;language;50.83333333;42.47616061;55.73542351;56.60865666;75;25;84.55667254;15.44332746;62.3080514;37.6919486;59.55614047;40.44385953
Andaman & Nicobar Islands;8;109;2022-05-20T00:01:11;2022-05-20T00:01:11;math;25.55555556;27.8220777;34.48733041;33.62099763;100;0;88.06828631;11.93171369;78.08181978;21.91818022;78.63755674;21.36244326
Andaman & Nicobar Islands;8;109;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.85764548;29.18729665;43.96910867;40.50322992;100;0;89.37612801;10.62387199;63.51235405;36.48764595;69.40531153;30.59468847
Andaman & Nicobar Islands;8;109;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.12331444;26.53258861;37.33934576;37.56999418;100;0;97.31900354;2.68099646;86.38817029;13.61182971;86.85245097;13.14754903
Andaman & Nicobar Islands;10;146;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;56.8143;51.605385;57.007877;54.084255;0;100;23.576963;76.423035;15.883845;84.11616;24.941252;75.05875
Andaman & Nicobar Islands;10;146;2022-05-20T00:01:11;2022-05-20T00:01:11;math;48.29769;32.696;30.57221;32.86138;28.143713;71.856285;62.906464;37.093536;82.90529;17.094713;70.43912;29.560884
Andaman & Nicobar Islands;10;146;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;45.623226;41.78565;39.11064;38.81183;66.271126;33.728874;78.15328;21.846722;93.77425;6.2257504;91.467155;8.532842
Andaman & Nicobar Islands;10;146;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.30208;34.773804;42.380985;40.568676;100;0;99.4876;0.5123981;73.588905;26.411095;83.6129;16.387102
Andaman & Nicobar Islands;10;146;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40;35.251595;40.843742;42.025013;100;0;93.616516;6.383486;75.33961;24.660395;77.51014;22.489859
