state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Telangana;3;36;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;44.18247471;42.0880199;44.63694273;48.73832797;76.7310922;23.2689078;77.3860986;22.6139014;75.17128481;24.82871519;70.23012992;29.76987008
Telangana;3;36;2022-05-20T00:01:10;2022-05-20T00:01:10;language;47.79193271;45.70136095;47.5595152;52.66464761;78.43208299;21.56791701;83.21357578;16.78642422;78.48448898;21.51551102;71.98912849;28.01087151
Telangana;3;36;2022-05-20T00:01:10;2022-05-20T00:01:10;math;43.86920851;41.60805725;44.81197367;48.24629466;76.8347676;23.1652324;78.84908961;21.15091039;74.32583756;25.67416244;70.42785711;29.57214289
Telangana;5;73;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;34.2552744;33.78683384;36.61950587;45.87937902;89.6593153;10.3406847;88.95729675;11.04270325;87.50222999;12.49777001;72.26361967;27.73638033
Telangana;5;73;2022-05-20T00:01:11;2022-05-20T00:01:11;language;38.37896923;38.90135797;41.11912678;53.38709152;83.33871242;16.66128758;83.24659382;16.75340618;80.48246555;19.51753445;58.39690168;41.60309832
Telangana;5;73;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.19166955;32.10014956;34.78582043;41.84984235;91.20065843;8.799341571;91.27191861;8.728081388;89.40208628;10.59791372;80.13396997;19.86603003
Telangana;8;110;2022-05-20T00:01:11;2022-05-20T00:01:11;language;43.36324043;40.80164589;47.45735334;57.3324797;84.44650723;15.55349277;86.00837261;13.99162739;76.73552212;23.26447788;58.69851778;41.30148222
Telangana;8;110;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.03116671;30.47940719;31.97231092;34.37303209;87.99198426;12.00801574;85.87704074;14.12295926;84.09568127;15.90431873;80.0221188;19.9778812
Telangana;8;110;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.47960997;31.91378248;34.83024336;39.68629423;90.01366953;9.986330474;89.73113107;10.26886893;84.98713144;15.01286856;74.10471561;25.89528439
Telangana;8;110;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.02301777;30.79956141;33.50261579;37.54090824;93.36951724;6.63048276;94.19422914;5.805770857;92.02209172;7.97790828;86.23150683;13.76849317
Telangana;10;147;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;43.83458;40.82919;47.596043;60.13155;36.746178;63.253822;44.30507;55.69493;29.55037;70.44963;13.634174;86.36583
Telangana;10;147;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.301538;27.303383;29.010704;33.37951;87.605064;12.394939;88.73977;11.260231;85.67677;14.323224;75.68185;24.31815
Telangana;10;147;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;35.522537;33.83618;35.64132;36.853638;98.23874;1.7612641;99.20899;0.79101086;98.500694;1.4993066;96.74715;3.2528553
Telangana;10;147;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;31.58154;31.348597;33.483593;39.1964;96.466576;3.533425;96.18783;3.8121686;94.92448;5.07552;85.91143;14.088567
Telangana;10;147;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.58306;32.82112;35.30368;42.31985;90.53404;9.465958;93.77028;6.229719;89.25618;10.74382;77.17429;22.82571
