state_name;central_govt_school;central_govt_school_count;created_at;female_gender;female_gender_count;general_social_group;general_social_group_count;govt_aided_school;govt_aided_school_count;govt_school;govt_school_count;grade;id;male_gender;male_gender_count;obc_social_group;obc_social_group_count;private_school;private_school_count;rural_location;rural_location_count;sc_social_group;sc_social_group_count;st_social_group;st_social_group_count;state_id;total_school;total_student;total_teacher;trans_gender;trans_gender_count;updated_at;urban_location;urban_location_count
Nagaland;1.663695781;0;;50.03963535;0;6.627553238;0;0;0;40.87938206;0;3;13;49.96036465;0;2.781399392;0;57.45692216;0;65.89423648;0;1.043024772;0;89.48283355;0;13;327;5049;926;0;0;;34.10576352;0
Nagaland;1.922281935;0;;53.81750466;0;5.386363636;0;0;0;41.15336916;0;5;50;46.16180426;0;1.727272727;0;56.9243489;0;62.11244316;0;0.977272727;0;91.81818182;0;13;274;4838;803;0.020691082;0;;37.88755684;0
Nagaland;3.89693356;0;;52.52396166;0;3.845273518;0;0;0;40.22572402;0;8;87;47.47603834;0;1.670862898;0;55.87734242;0;61.56303237;0;1.075761044;0;93.33943694;0;13;486;9256;1785;0;0;;38.43696763;0
Nagaland;4.2749577;0;;53.45331;0;3.897436;0;0;0;38.085983;0;10;124;46.54669;0;1.8974359;0;57.639057;0;60.432354;0;1.1282052;0;93.02564;0;13;449;9852;1993;0;0;;39.567646;0
Manipur;14.3921871;0;;49.6001032;0;14.52754267;0;15.25314829;0;29.22127988;0;3;14;50.37409701;0;22.65852643;0;41.13338473;0;84.34849653;0;4.190370473;0;58.35992785;0;14;597;7782;1536;0.025799794;0;;15.65150347;0
Manipur;13.69039095;0;;52.33577692;0;15.59675195;0;14.62122297;0;26.83660318;0;5;51;47.64984907;0;24.45227516;0;44.8517829;0;85.65086639;0;4.504366478;0;55.27807569;0;14;518;6983;1365;0.014374012;0;;14.34913361;0
Manipur;5.715739484;0;;56.61727133;0;17.67630271;0;8.768656716;0;31.78426052;0;8;88;43.33163005;0;28.59510219;0;53.73134328;0;77.66282225;0;5.763211195;0;47.74443012;0;14;665;11605;2349;0.05109862;0;;22.33717775;0
Manipur;3.7181234;0;;54.151203;0;19.048595;0;7.6503797;0;31.28285;0;10;125;45.848797;0;31.289728;0;57.348648;0;76.81526;0;5.884765;0;43.67439;0;14;602;12392;2597;0;0;;23.184738;0
Mizoram;2.165413534;0;;50.79268293;0;0.420711974;0;0;0;47.78947368;0;3;15;49.20731707;0;0.323624595;0;50.04511278;0;56.42105263;0;0.388349515;0;98.86731392;0;15;250;3325;678;0;0;;43.57894737;0
Mizoram;1.845413212;0;;51.50456744;0;0.620384047;0;17.4378176;0;43.70152447;0;5;52;48.49543256;0;0.265878877;0;37.01524472;0;55.95078898;0;0.206794682;0;98.90694239;0;15;264;3739;682;0;0;;44.04921102;0
Mizoram;3.000882613;0;;52.13496566;0;0.746995778;0;12.38599588;0;46.98440718;0;8;89;47.86503434;0;0.324780773;0;37.62871433;0;53.309797;0;1.136732705;0;97.66157843;0;15;475;6602;1647;0;0;;46.690203;0
Mizoram;3.0036838;0;;54.914963;0;0.725781;0;25.361292;0;41.48484;0;10;126;45.056213;0;0.31555694;0;30.150185;0;49.447437;0;0.5680025;0;98.3591;0;15;465;8454;1773;0.02882675;0;;50.552563;0
Tripura;4.396598516;0;;48.68492654;0;25.22052927;0;9.191242989;0;48.81490863;0;3;16;51.27879557;0;21.17080994;0;37.59724986;0;71.70255111;0;19.88773055;0;32.8989575;0;16;282;5527;796;0.036277889;0;;28.29744889;0
Tripura;5.15578635;0;;49.79385307;0;27.03023118;0;9.328635015;0;48.92433234;0;5;53;50.20614693;0;19.60086939;0;36.59124629;0;75.6120178;0;17.13100178;0;35.94151353;0;16;272;5392;791;0;0;;24.3879822;0
Tripura;5.61722913;0;;49.96651038;0;24.33477371;0;10.41296625;0;52.30905861;0;8;90;50.03348962;0;20.44575847;0;31.660746;0;77.70870337;0;17.85308165;0;37.2299295;0;16;383;8902;1488;0;0;;22.29129663;0
Tripura;4.4678717;0;;51.179718;0;23.127697;0;9.312249;0;63.278114;0;10;127;48.820282;0;23.660828;0;22.941767;0;77.284134;0;19.3704;0;33.764915;0;16;368;9944;1767;0;0;;22.715864;0
Meghalaya;2.258454106;0;;51.57308809;0;6.822050543;0;30.26570048;0;36.73913043;0;3;17;48.36640852;0;0.929684431;0;30.73671498;0;85.2173913;0;1.034437606;0;90.82100301;0;17;542;8280;1281;0.060503388;0;;14.7826087;0
Meghalaya;2.557113188;0;;52.6439483;0;8.056192661;0;29.25752856;0;37.43509865;0;5;54;47.3168821;0;1.132454128;0;30.75025961;0;81.19158879;0;1.419151376;0;89.09116972;0;17;494;7704;1211;0.039169604;0;;18.80841121;0
Meghalaya;3.122314523;0;;57.3836623;0;8.354932154;0;38.05499857;0;38.64222286;0;8;91;42.58752341;0;1.46363775;0;20.18046405;0;81.72443426;0;1.585607562;0;88.47385272;0;17;736;13732;2676;0.028814292;0;;18.27556574;0
Meghalaya;2.7901192;0;;56.89379;0;5.9917355;0;47.75191;0;14.537053;0;10;128;43.088417;0;1.3711495;0;34.920918;0;83.45477;0;0.9203606;0;91.697975;0;17;592;13611;2513;0.01779043;0;;16.545229;0
Assam;7.628031184;0;;49.25722205;0;44.55511288;0;1.102640307;0;50.0366111;0;3;18;50.74277795;0;28.48131284;0;41.23271741;0;82.469742;0;8.319104534;0;17.06981597;0;18;1183;23217;3124;0;0;;17.530258;0
Assam;7.64213688;0;;49.49373088;0;45.24291022;0;1.222913538;0;50.08367303;0;5;55;50.49765177;0;28.50491464;0;41.05127655;0;82.01244368;0;7.835206697;0;17.32587123;0;18;1177;23305;3133;0.008617347;0;;17.98755632;0
Assam;4.437489132;0;;54.16768261;0;45.43066652;0;27.19179273;0;36.54320988;0;8;92;45.81838448;0;28.4010069;0;31.82750826;0;85.20605112;0;7.489693918;0;17.49662544;0;18;2393;56915;9132;0.013932913;0;;14.79394888;0
Assam;3.8218465;0;;54.217995;0;40.06009;0;23.8024;0;38.304478;0;10;129;45.77826;0;29.40419;0;34.071278;0;83.228004;0;8.619143;0;21.038668;0;18;2533;66754;12193;0.003744337;0;;16.771997;0
West Bengal;12.55920014;0;;50.11475313;0;51.70274462;0;3.917441385;0;45.65280945;0;3;19;49.86759254;0;17.67482635;0;37.87054903;0;70.99339297;0;21.62654259;0;8.813810776;0;19;847;17103;2357;0.017654328;0;;29.00660703;0
West Bengal;13.17305905;0;;52.09818385;0;55.41955568;0;3.023731334;0;46.55183097;0;5;56;47.90181615;0;19.84576199;0;37.25137865;0;69.13067724;0;17.50389133;0;6.99023631;0;19;659;16139;1913;0;0;;30.86932276;0
West Bengal;8.203905394;0;;54.24439997;0;51.93141773;0;2.320036089;0;49.25565509;0;8;93;45.75560003;0;23.12279751;0;40.22040343;0;72.27556873;0;17.40986717;0;7.42071022;0;19;1187;30853;4559;0;0;;27.6277631;0
West Bengal;7.4899077;0;;55.19106;0;50.43446;0;2.616782;0;56.033737;0;10;130;44.80173;0;23.037504;0;33.859573;0;66.97665;0;19.71036;0;6.7508354;0;19;1257;34599;6130;0.007209805;0;;33.023357;0
Jharkhand;8.348686635;0;;49.65382379;0;12.11334387;0;21.12438806;0;44.65968311;0;3;20;50.34089107;0;46.92932942;0;25.8672422;0;73.74322261;0;10.22239783;0;30.59945812;0;20;991;18997;2424;0.005285133;0;;26.25677739;0
Jharkhand;8.358999298;0;;49.77213542;0;13.91714497;0;23.53163668;0;40.95207219;0;5;57;50.21158854;0;46.79774962;0;27.15729184;0;72.92916194;0;9.92214582;0;29.1867932;0;20;916;18507;2296;0.016276042;0;;27.07083806;0
Jharkhand;5.675255442;0;;51.45004175;0;11.62936386;0;20.70746335;0;43.18636162;0;8;94;48.52212636;0;49.34221767;0;30.43091959;0;75.38316304;0;8.798906544;0;30.08143972;0;20;1367;35817;4850;0.027831895;0;;24.61683696;0
Jharkhand;5.521358;0;;57.109978;0;13.672073;0;11.421998;0;47.857986;0;10;131;42.87136;0;49.09402;0;35.198658;0;74.961136;0;8.91409;0;28.243792;0;20;1386;40188;6286;0.01866136;0;;25.03886;0
Odisha;13.44361707;0;;49.38023001;0;24.64346556;0;8.788513845;0;42.649485;0;3;21;50.61529512;0;37.47870528;0;35.11838409;0;71.21326972;0;15.31272816;0;22.29739596;0;21;1270;22427;3442;0.004474874;0;;28.78673028;0
Odisha;13.91801306;0;;48.93938739;0;24.86085343;0;8.701443795;0;42.02475077;0;5;58;51.04765196;0;36.81556539;0;35.35579237;0;70.25180474;0;16.37885924;0;21.73540745;0;21;1233;23272;3390;0.012960643;0;;29.74819526;0
Odisha;8.847896176;0;;49.76291694;0;23.62225209;0;25.68665061;0;35.08958087;0;8;95;50.22482014;0;38.72869965;0;30.37587234;0;74.11745501;0;15.72215237;0;21.58435589;0;21;1975;48587;7584;0.012262917;0;;25.88254499;0
Odisha;7.9920816;0;;52.299744;0;21.823515;0;34.937702;0;33.066803;0;10;132;47.68472;0;38.668327;0;24.003416;0;79.458916;0;15.631279;0;23.615688;0;21;2260;64325;10727;0.015538808;0;;20.541086;0
Chhattisgarh;5.375037959;0;;49.94367063;0;9.52253506;0;12.69865371;0;47.80848264;0;3;22;50.05632937;0;41.40884274;0;34.11782569;0;70.75108817;0;11.27823573;0;37.75291725;0;22;1156;19758;2902;0;0;;29.24891183;0
Chhattisgarh;5.437410569;0;;49.08306899;0;10.95494216;0;12.89781418;0;46.93837272;0;5;59;50.91693101;0;40.77531967;0;34.72640253;0;68.63373958;0;11.83275827;0;36.41668358;0;22;1138;20267;2884;0;0;;31.36626042;0
Chhattisgarh;5.630743525;0;;50.61493739;0;10.427157;0;8.88331941;0;48.00334169;0;8;96;49.35711091;0;43.23055163;0;37.48259538;0;67.56335283;0;11.81895332;0;34.44978784;0;22;1546;35533;5565;0.027951699;0;;32.43664717;0
Chhattisgarh;3.8231115;0;;53.306526;0;11.573294;0;6.0898027;0;52.94917;0;10;133;46.668728;0;45.724815;0;37.137917;0;65.06084;0;12.422709;0;30.216726;0;22;1498;40437;7166;0.02474482;0;;34.939163;0
Madhya Pradesh;18.71679818;0;;48.83028058;0;14.74732944;0;7.558409407;0;35.6310279;0;3;23;51.16453794;0;46.57556142;0;38.09376451;0;64.01567899;0;16.3936173;0;22.20890274;0;23;2320;38778;5433;0.005181481;0;;35.98432101;0
Madhya Pradesh;18.29694532;0;;49.06131464;0;15.87706481;0;7.902422675;0;37.12295317;0;5;60;50.93868536;0;45.47660913;0;36.67767883;0;62.92492579;0;16.90977984;0;21.578048;0;23;2348;41772;5614;0;0;;37.07507421;0
Madhya Pradesh;16.75034868;0;;49.66624773;0;17.12581653;0;5.645746165;0;35.08507671;0;8;97;50.32537355;0;47.48082931;0;42.51882845;0;59.33333333;0;16.33626811;0;19.00596421;0;23;3068;70932;10953;0.008378718;0;;40.66666667;0
Madhya Pradesh;15.185447;0;;51.06347;0;19.55459;0;6.2332535;0;37.661823;0;10;134;48.93089;0;49.887074;0;40.919476;0;53.13778;0;15.446411;0;15.049029;0;23;3250;88581;15507;0.005641749;0;;46.86222;0
Gujarat;5.824910708;0;;47.85367532;0;26.19482375;0;13.70924842;0;43.10737898;0;3;24;52.14632468;0;48.24150524;0;37.35846189;0;56.57344783;0;6.379009209;0;18.88297872;0;24;1144;26318;3009;0;0;;43.42655217;0
Gujarat;6.123835038;0;;47.27590265;0;26.92397935;0;14.16066106;0;43.29321209;0;5;61;52.72409735;0;47.08274675;0;36.42229182;0;54.84284798;0;6.992022525;0;18.72751447;0;24;1130;26503;3075;0;0;;45.15715202;0
Gujarat;6.503247758;0;;48.41014093;0;25.86410519;0;18.72486854;0;38.91896072;0;8;98;51.58597663;0;48.26391623;0;35.85292298;0;60.99211259;0;7.00338556;0;18.55365719;0;24;2039;51358;7495;0.00388244;0;;39.00788741;0
Gujarat;10.957461;0;;49.930252;0;24.187664;0;35.97445;0;21.282957;0;10;135;50.069748;0;45.676716;0;31.785131;0;66.81503;0;7.2146497;0;22.42875;0;24;2631;73507;11300;0;0;;33.184967;0
